kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
gem,41401,Insightful Earthsiege Diamond,gem spell,matches server,match,55381 > 55382,55381 proc chance=5; 55381 proc cooldown=15; 55382 effect1=600,,0.05 15 600,sim/common/wotlk/metagems.go:99 sim/common/wotlk/metagems.go:101,,2 300 5 15 600,2% chance on successful spellcast to restore $32848s1 mana.,"Mana Restore 2% chance on successful spellcast to restore 300 mana. (Proc chance: 5%, 15s cooldown)",
gem,44076,Swift Starflare Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,44078,Tireless Starflare Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,44081,Enigmatic Starflare Diamond,gem spell,not in sim Go,match,55378,55378 effect1=10; 55378 effect2=10,,,,,10,Decreases the duration of movement impairing effects by $s1%.,Enigmatic Skyflare Reduce Snare/Root Duration Requires Hunter Decreases the duration of movement impairing effects by 10%.,
gem,44082,Impassive Starflare Diamond,gem spell,not in sim Go,match,55357,55357 effect1=10,,,,,10,Reduces the duration of any Fear effects used against the wearer by $s1%. This effect does not stack with other similar effects.,Impassive Skyflare Fear Duration Reduction Reduces the duration of any Fear effects used against the wearer by 10%. This effect does not stack with other similar effects.,
gem,44084,Forlorn Starflare Diamond,gem spell,not in sim Go,match,55366,55366 effect1=10,,,,,10,Reduces the duration of any Silence effects on you by $s1%. This effect does not stack with other similar effects.,Forlorn Skyflare Silence Duration Reduction Reduces the duration of any Silence effects on you by 10%. This effect does not stack with other similar effects.,
gem,44087,Persistent Earthshatter Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
gem,44088,Powerful Earthshatter Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
gem,44089,Trenchant Earthshatter Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
enchant,1900,Crusader,enchant spell,differs from server,match,20007,20007 effect1=100; 20007 effect2=125; 20007 effect2 min=75; 20007 duration=15; enchant 1900 ppm=1,20007 effect2=125; 20007 effect2 min=75,1 100 4 60 15 2 2100,sim/common/tbc/enchant_effects.go:61 sim/common/tbc/enchant_effects.go:64 sim/common/tbc/enchant_effects.go:93 sim/common/wotlk/shadowmourne.go:38 sim/common/tbc/enchant_effects.go:69 sim/common/tbc/enchant_effects.go:70,,40 63 75 125 100 15,Heal self for $s2 and Increases Strength by $s1 for $d.,Holy Strength 40 yd range Instant Requires level 63 Heal self for 75 to 125 and Increases Strength by 100 for 15 sec.,
enchant,2613,Gloves - Threat,enchant spell,matches server,differs,25063,25063 effect1=2,,1.02,sim/common/tbc/enchant_effects.go:146,25063 effect1=2,,,Increase Threat,
enchant,2621,Enchant Cloak - Subtlety,enchant spell,matches server,differs,25070,25070 effect1=2,,0.98,sim/common/tbc/enchant_effects.go:142,25070 effect1=2,,,Decrease Threat,
enchant,2671,Sunfire,enchant spell,matches server,match,27979,27979 effect1=50; 27979 effect2=50,,50,sim/common/tbc/enchant_effects.go:32,,50,Increases fire and arcane spell power by $s1.,Increase Fire/Arcane Dam 50 Increases fire and arcane spell power by 50.,
enchant,2672,Soulfrost,enchant spell,matches server,match,27980,27980 effect1=54; 27980 effect2=54,,54,sim/common/tbc/enchant_effects.go:40,,54,Increases Shadow and Frost spell power by $s1.,Increase Shadow/Frost Dam 54 Increases Shadow and Frost spell power by 54.,
enchant,2673,Mongoose,enchant spell,matches server,differs,28093,28093 effect1=120; 28093 effect2=30; 28093 duration=15; enchant 2673 ppm=1,,0.73 1 30 120 15 2,sim/common/tbc/enchant_effects.go:103 sim/common/tbc/enchant_effects.go:106 sim/common/tbc/enchant_effects.go:133 sim/common/tbc/enchant_effects.go:109 sim/common/tbc/enchant_effects.go:110,28093 effect2=30,40 63 120 15,Increases Agility by $s1 and slightly increases attack speed for $d.,Lightning Speed 40 yd range Instant Requires level 63 Increases Agility by 120 and slightly increases attack speed for 15 sec.,
enchant,2929,Striking,enchant spell,matches server,match,26597,26597 effect1=2,,2,sim/common/tbc/enchant_effects.go:96,,2,+$s1 Weapon Damage.,Weapon Damage +2 Weapon Damage.,
enchant,2939,Enchant Boots - Cat's Swiftness,enchant spell,not in sim Go,differs,13889,13889 effect1=8,,,,13889 effect1=8,,,Minor Speed,
enchant,2940,Enchant Boots - Boar's Speed,enchant spell,not in sim Go,differs,13889,13889 effect1=8,,,,13889 effect1=8,,,Minor Speed,
enchant,3225,Executioner,enchant spell,matches server,match,42976,42976 effect1=120; 42976 duration=15; enchant 3225 ppm=1,,1 120 15,sim/common/tbc/enchant_effects.go:151 sim/common/tbc/enchant_effects.go:154 sim/common/tbc/enchant_effects.go:176 sim/common/tbc/enchant_effects.go:157,,40 60 120 15,You have an additional $s1 armor penetration rating for $d.,Executioner 40 yd range Instant Requires level 60 You have an additional 120 armor penetration rating for 15 sec.,
enchant,3232,Tuskarr's Vitality,enchant spell,not in sim Go,differs,13889,13889 effect1=8,,,,13889 effect1=8,,,Minor Speed,
enchant,3238,Gatherer,enchant spell,not in sim Go,differs,44507,44507 effect1=5; 44507 effect2=5; 44507 effect3=5,,,,44507 effect1=5; 44507 effect2=5; 44507 effect3=5,,,Gatherer,
enchant,3239,Icebreaker,enchant spell,differs from server,match,44525,44525 effect1=215; 44525 effect1 min=185; enchant 3239 ppm=3,enchant 3239 ppm=3,4 1 185 215,sim/common/wotlk/enchant_effects.go:62 sim/common/wotlk/enchant_effects.go:65 sim/common/wotlk/enchant_effects.go:99 sim/common/wotlk/enchant_effects.go:69,,100 185 215,Deals $s1 Fire damage to the target.,Icebreaker 100 yd range Instant Deals 185 to 215 Fire damage to the target.,
enchant,3241,Lifeward,enchant spell,differs from server,match,44578,44578 effect1=356; 44578 effect1 min=310; enchant 3241 ppm=3,44578 effect1=356; 44578 effect1 min=310,3 44494 300,sim/common/wotlk/enchant_effects.go:203 sim/common/wotlk/enchant_effects.go:206 sim/common/wotlk/enchant_effects.go:228,,63 310 356,Heals you for $44578s1.,Lifeward Instant Requires level 63 Heals you for 310 to 356.,
enchant,3247,Scourgebane,enchant spell,matches server,differs,44594,44594 effect1=140; 44594 effect2=140,,140,sim/common/wotlk/enchant_effects.go:150 sim/druid/forms.go:96,44594 effect1=140; 44594 effect2=140,,,Undead Slayer,
enchant,3251,Giant Slayer,enchant spell,differs from server,differs,44622,44622 effect1=323; 44622 effect1 min=237; 44622 effect2=75; 44622 duration=15; enchant 3251 ppm=3,44622 effect1=323; 44622 effect2=75; 44622 duration=15; enchant 3251 ppm=3,4 1 237,sim/common/wotlk/enchant_effects.go:18 sim/common/wotlk/enchant_effects.go:21 sim/common/wotlk/enchant_effects.go:59 sim/common/wotlk/enchant_effects.go:25,44622 effect1=323; 44622 effect1 min=237; 44622 duration=15,100 75,Movement slowed to $s2% of normal speed.,Tendon Rip 100 yd range Instant Movement slowed to 75% of normal speed.,
enchant,3253,Armsman,enchant spell,matches server,differs,25063,25063 effect1=2,,1.02,sim/common/wotlk/enchant_effects.go:157,25063 effect1=2,,,Increase Threat,
enchant,3256,Shadow Armor,enchant spell,not in sim Go,differs,13840,13840 effect1=5,,,,13840 effect1=5,,,Lesser Stealth,
enchant,3273,Deathfrost,enchant spell,differs from server,differs,46579 > 46629,46579 effect1=150; enchant 3273 ppm=3; 46629 effect1=15; 46629 effect2=15; 46629 effect3=15; 46629 duration=8,enchant 3273 ppm=3,2.15 8 1.15 1 150,sim/common/tbc/enchant_effects.go:218 sim/common/tbc/enchant_effects.go:220 sim/common/tbc/enchant_effects.go:223 sim/common/tbc/enchant_effects.go:228,46629 duration=8,40 60 150 15 100 70 150 15,"Inflicts $s1 Frost damage and reduces target's melee, ranged, and casting speed by $s2%.","Deathfrost 40 yd range Instant Requires level 60 Inflicts 150 Frost damage and reduces target's melee, ranged, and casting speed by 15%.",
enchant,3273,Deathfrost,enchant spell,differs from server,differs,46662 > 46579 > 46629,46662 proc chance=50; 46662 proc cooldown=25; 46579 effect1=150; 46629 effect1=15; 46629 effect2=15; 46629 effect3=15; 46629 duration=8,46662 proc chance=50; 46662 proc cooldown=25,2.15 8 1.15 1 150,sim/common/tbc/enchant_effects.go:218 sim/common/tbc/enchant_effects.go:220 sim/common/tbc/enchant_effects.go:223 sim/common/tbc/enchant_effects.go:228,46629 duration=8,50 25 40 60 150 15 100 70 150 15,,"Deathfrost (Proc chance: 50%, 25s cooldown)",
enchant,3296,Wisdom,enchant spell,matches server,differs,25070,25070 effect1=2,,0.98,sim/common/wotlk/enchant_effects.go:162,25070 effect1=2,,,Decrease Threat,
enchant,3365,Rune of Swordshattering,enchant spell,matches server (not registered),differs,53387,53387 effect1=4,,4,sim/deathknight/items.go:470,53387 effect1=4,,,Deflection,
enchant,3365,Rune of Swordshattering,enchant spell,differs from server (not registered),match,43588,43588 effect1=50,43588 effect1=50,4,sim/deathknight/items.go:470,,50,Disarm duration reduced by $s1%.,Disarm Duration Reduction Disarm duration reduced by 50%.,
enchant,3366,Rune of Lichbane,enchant spell,not in sim Go,match,56903,56903 effect1=2,,,,,100 2,Hits the target for $s1% weapon damage as Fire damage.  Causes double damage to Undead.,Lichflame 100 yd range Instant Hits the target for 2% weapon damage as Fire damage. Causes double damage to Undead.,
enchant,3367,Rune of Spellshattering,enchant spell,differs from server (not registered),differs,53362,53362 effect1=4,53362 effect1=4,,sim/deathknight/items.go:483,53362 effect1=4,,,Rune of Spellshattering Instant,
enchant,3367,Rune of Spellshattering,enchant spell,differs from server (not registered),match,60209,60209 effect1=50,60209 effect1=50,,sim/deathknight/items.go:483,,50,Silence duration reduced by $s1%.,Silence Duration Reduction Silence duration reduced by 50%.,
enchant,3368,Rune of the Fallen Crusader,enchant spell,differs from server (not registered),match,53365,53365 effect1=15; 53365 effect2=3; 53365 duration=15; enchant 3368 ppm=2,53365 effect1=15; 53365 effect2=3; 53365 duration=15,2,sim/deathknight/items.go:418 sim/deathknight/items.go:421 sim/deathknight/items.go:443 sim/deathknight/items.go:424,,40 55 3 15,Affixes your rune weapon with a rune that has a chance to heal you for $53365s2% and increase total Strength by $53365s1% for $53365d.,Unholy Strength 40 yd range Instant Requires level 55 Affixes your rune weapon with a rune that has a chance to heal you for 3% and increase total Strength by 15% for 15 sec.,
enchant,3369,Rune of Cinderglacier,enchant spell,matches server (not registered),differs,53386,53386 effect1=20; 53386 duration=30; enchant 3369 ppm=1,,1 30 2 0.2 0,sim/deathknight/items.go:554 sim/deathknight/items.go:557 sim/deathknight/items.go:501,53386 duration=30,10 40 20 2,Damage increased by $s1% for your next 2 attacks that deal Frost or Shadow damage.,Cinderglacier 10 - 40 yd range Instant Requires Death Knight Damage increased by 20% for your next 2 attacks that deal Frost or Shadow damage.,
enchant,3370,Rune of Razorice,enchant spell,differs from server (not registered),match,50401,50401 effect1=2,50401 effect1=2,72412 480 10 1 60 5,sim/deathknight/items.go:352 sim/deathknight/items.go:362 sim/deathknight/items.go:392 sim/common/wotlk/stat_bonus_procs.go:592 sim/core/debuffs.go:867 sim/deathknight/items.go:339 sim/deathknight/items.go:355 sim/deathknight/items.go:369,,10 2 8,Your rune weapon causes $s1% extra weapon damage as Frost damage.,Razor Frost 10 yd range Instant Requires Death Knight Your rune weapon causes 2% extra weapon damage as Frost damage. (8ms cooldown),
enchant,3370,Rune of Razorice,enchant spell,differs from server (not registered),match,51714,51714 effect1=2; 51714 duration=20,51714 effect1=2; 51714 duration=20,50401,sim/deathknight/items.go:352 sim/deathknight/items.go:362 sim/deathknight/items.go:392,,1 2 20 5,Imbues your rune weapon with the power of Frost. Your melee swings cause your target to take an additional $51714s1% damage from your Frost attacks for $51714d.  This effect stacks up to 5 times.,Frost Vulnerability Unlimited range Instant Requires Death Knight Requires level 1 Imbues your rune weapon with the power of Frost. Your melee swings cause your target to take an additional 2% damage from your Frost attacks for 20 sec. This effect stacks up to 5 times.,
enchant,3594,Rune of Swordbreaking,enchant spell,matches server (not registered),differs,54448,54448 effect1=2,,2,sim/deathknight/items.go:463,54448 effect1=2,,,Deflection,
enchant,3594,Rune of Swordbreaking,enchant spell,differs from server (not registered),match,43588,43588 effect1=50,43588 effect1=50,2,sim/deathknight/items.go:463,,50,Disarm duration reduced by $s1%.,Disarm Duration Reduction Disarm duration reduced by 50%.,
enchant,3595,Rune of Spellbreaking,enchant spell,differs from server (not registered),differs,54449,54449 effect1=2,54449 effect1=2,,sim/deathknight/items.go:477,54449 effect1=2,,,Rune of Spellbreaking Instant,
enchant,3595,Rune of Spellbreaking,enchant spell,differs from server (not registered),match,60209,60209 effect1=50,60209 effect1=50,,sim/deathknight/items.go:477,,50,Silence duration reduced by $s1%.,Silence Duration Reduction Silence duration reduced by 50%.,
enchant,3599,Personal Electromagnetic Pulse Generator,enchant spell,not in sim Go,match,54735 > 54773,54735 duration=3; 54735 cooldown=60,,,,,1 3,Stuns all nearby Mechanical units for $d.,Electromagnetic Pulse Instant 1 min cooldown Stuns all nearby Mechanical units for 3 sec.,
enchant,3601,Frag Belt,enchant spell,not in sim Go,match,67890,67890 effect1=1000; 67890 effect1 min=750; 67890 effect2=3; 67890 duration=3; 67890 cooldown=360,,,,,45 0.5 6 750 1000 3,"Detatch and throw a Cobalt Frag Bomb, inflicting $s1 Fire damage and incapacitating targets for $d in a 3 yard radius.  Any damage will break the effect.","Cobalt Frag Bomb 45 yd range 0.5 sec cast 6 min cooldown Detatch and throw a Cobalt Frag Bomb, inflicting 750 to 1000 Fire damage and incapacitating targets for 3 sec in a 3 yard radius. Any damage will break the effect.",
enchant,3603,Hand-Mounted Pyro Rocket,enchant spell,matches server,match,54757,54757 effect1=2020; 54757 effect1 min=1654; 54757 cooldown=45,,45 10 1 1654 2020,sim/common/wotlk/enchant_effects.go:271 sim/common/wotlk/enchant_effects.go:273,,45 1654 2020,Fires an explosive rocket at an enemy for $s1 Fire damage.,Pyro Rocket 45 yd range Instant 45 sec cooldown Fires an explosive rocket at an enemy for 1654 to 2020 Fire damage.,
enchant,3604,Hyperspeed Accelerators,enchant spell,matches server,match,54758,54758 effect1=340; 54758 duration=12; 54758 cooldown=60,,340 12 60,sim/common/wotlk/enchant_effects.go:308 sim/common/wotlk/enchant_effects.go:310,,1 340 12,Increases your haste rating by $s1 for $d.,Hyperspeed Acceleration Instant 1 min cooldown Increases your haste rating by 340 for 12 sec.,
enchant,3605,Flexweave Underlay,enchant spell,not in sim Go,match,55001,55001 duration=30; 55001 cooldown=60,,,,,1 30,Reduces your falling speed for $d.,Parachute Instant 1 min cooldown Reduces your falling speed for 30 sec.,
enchant,3606,Nitro Boosts,enchant spell,not in sim Go,match,55004,55004 cooldown=180,,,,,3 5,Greatly increase your run speed for $54861d.,Nitro Boosts Instant 3 min cooldown Greatly increase your run speed for 5 sec.,
enchant,3722,Lightweave Embroidery,enchant spell,matches server,match,55640 > 55637,55640 proc chance=35; 55640 proc cooldown=60; 55637 effect1=295; 55637 effect2=295; 55637 duration=15,,295 15 60 0.35,sim/common/wotlk/enchant_effects.go:346 sim/common/wotlk/enchant_effects.go:349,,35 1 100 295 15,,"Lightweave Embroidery (Proc chance: 35%, 1m cooldown)",
