id,name,category,server_ilvl,sim_ilvl,zone,difficulty,diffs (server -> sim),server_unmapped_stat_types,module_files,sim_sources
45832,Mantle of the Preserver,classic,219,225,The Nexus,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 72 -> 76; stat Intellect: 56 -> 59; stat Spirit: 46 -> 49; stat SpellPower: 91 -> 96; stat SpellCrit: 57 -> 60; stat MeleeCrit: 57 -> 60; stat Armor: 233 -> 239,,,drop The Nexus TitanRuneBeta (Commander Kolurg)
45833,Bladebreaker Gauntlets,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Strength: 87 -> 92; stat Stamina: 124 -> 131; stat SpellCrit: 60 -> 63; stat MeleeCrit: 60 -> 63; stat ArmorPenetration: 49 -> 52; stat Armor: 1467 -> 1505,,,sold by  (0) in zone 4395
45834,Gauntlets of the Royal Watch,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Strength: 60 -> 63; stat Stamina: 127 -> 134; stat SpellHit: 49 -> 52; stat MeleeHit: 49 -> 52; stat Armor: 1467 -> 1505; stat Defense: 55 -> 58; stat Dodge: 56 -> 59,,,sold by  (0) in zone 4395
45835,Gauntlets of Serene Blessing,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 72 -> 76; stat Intellect: 60 -> 63; stat SpellPower: 100 -> 106; stat MP5: 28 -> 30; stat SpellHaste: 56 -> 59; stat MeleeHaste: 56 -> 59; stat Armor: 1467 -> 1505,,,sold by  (0) in zone 4395
45836,Gloves of Unerring Aim,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Agility: 57 -> 60; stat Stamina: 66 -> 70; stat Intellect: 44 -> 47; stat SpellCrit: 44 -> 47; stat SpellHaste: 56 -> 59; stat AttackPower: 170 -> 180; stat MeleeCrit: 44 -> 47; stat MeleeHaste: 56 -> 59; stat Armor: 821 -> 842; stat RangedAttackPower: 170 -> 180,,,sold by  (0) in zone 4395
45837,Gloves of Augury,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 84 -> 89; stat Intellect: 56 -> 59; stat SpellPower: 100 -> 106; stat MP5: 25 -> 26; stat SpellCrit: 60 -> 63; stat MeleeCrit: 60 -> 63; stat Armor: 821 -> 842,,,sold by  (0) in zone 4395
45838,Gloves of the Blind Stalker,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Agility: 85 -> 90; stat Stamina: 84 -> 89; stat SpellCrit: 49 -> 52; stat SpellHaste: 57 -> 60; stat AttackPower: 120 -> 127; stat MeleeCrit: 49 -> 52; stat MeleeHaste: 57 -> 60; stat Armor: 369 -> 379; stat RangedAttackPower: 120 -> 127,,,sold by  (0) in zone 4395
45839,Grips of the Secret Grove,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 73 -> 77; stat Intellect: 60 -> 63; stat Spirit: 60 -> 63; stat SpellPower: 100 -> 106; stat SpellCrit: 49 -> 52; stat MeleeCrit: 49 -> 52; stat Armor: 369 -> 379,,,sold by  (0) in zone 4395
45840,Touch of the Occult,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 73 -> 77; stat Intellect: 60 -> 63; stat Spirit: 60 -> 63; stat SpellPower: 100 -> 106; stat SpellHaste: 49 -> 52; stat MeleeHaste: 49 -> 52; stat Armor: 197 -> 202,,,sold by  (0) in zone 4395
45841,Legplates of the Violet Champion,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Strength: 115 -> 122; stat Stamina: 130 -> 138; stat SpellCrit: 68 -> 72; stat SpellHaste: 67 -> 71; stat MeleeCrit: 68 -> 72; stat MeleeHaste: 67 -> 71; stat Armor: 2054 -> 2107,,,sold by  (0) in zone 4395
45842,Wyrmguard Legplates,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Strength: 113 -> 120; stat Stamina: 147 -> 156; stat Armor: 2054 -> 2107; stat Defense: 59 -> 63; stat Block: 60 -> 64,,,sold by  (0) in zone 4395
45843,Legguards of the Peaceful Covenant,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 112 -> 119; stat Intellect: 76 -> 81; stat SpellPower: 115 -> 122; stat MP5: 36 -> 38; stat SpellHaste: 58 -> 62; stat MeleeHaste: 58 -> 62; stat Armor: 2054 -> 2107,,,sold by  (0) in zone 4395
45844,Leggings of the Tireless Sentry,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Agility: 60 -> 64; stat Stamina: 90 -> 96; stat Intellect: 59 -> 63; stat SpellHit: 59 -> 63; stat SpellCrit: 75 -> 80; stat AttackPower: 196 -> 208; stat MeleeHit: 59 -> 63; stat MeleeCrit: 75 -> 80; stat Armor: 1150 -> 1180; stat RangedAttackPower: 196 -> 208,,,sold by  (0) in zone 4395
45845,Leggings of the Weary Mystic,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 114 -> 121; stat Intellect: 75 -> 80; stat SpellPower: 115 -> 122; stat MP5: 38 -> 40; stat SpellHaste: 60 -> 64; stat MeleeHaste: 60 -> 64; stat Armor: 1150 -> 1180,,,sold by  (0) in zone 4395
45846,Leggings of Wavering Shadow,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Agility: 98 -> 104; stat Stamina: 112 -> 119; stat SpellHit: 68 -> 72; stat SpellHaste: 75 -> 80; stat AttackPower: 136 -> 145; stat MeleeHit: 68 -> 72; stat MeleeHaste: 75 -> 80; stat Armor: 517 -> 530; stat RangedAttackPower: 136 -> 145,,,sold by  (0) in zone 4395
45847,Wildstrider Legguards,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 85 -> 90; stat Intellect: 86 -> 91; stat Spirit: 68 -> 72; stat SpellPower: 115 -> 122; stat SpellCrit: 67 -> 71; stat MeleeCrit: 67 -> 71; stat Armor: 517 -> 530,,,sold by  (0) in zone 4395
45848,Legwraps of the Master Conjurer,classic,226,232,vendor: ,,ilvl: 226 -> 232; stat Stamina: 99 -> 105; stat Intellect: 81 -> 86; stat Spirit: 68 -> 72; stat SpellPower: 115 -> 122; stat SpellCrit: 67 -> 71; stat MeleeCrit: 67 -> 71; stat Armor: 275 -> 282,,,sold by  (0) in zone 4395
45864,Cover of the Keepers,classic,219,225,Utgarde Pinnacle,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 90 -> 96; stat Intellect: 65 -> 69; stat Spirit: 45 -> 48; stat SpellPower: 105 -> 112; stat SpellHaste: 73 -> 78; stat MeleeHaste: 73 -> 78; stat Armor: 475 -> 488,,,drop Utgarde Pinnacle TitanRuneBeta (Skadi the Ruthless)
45865,Raiments of the Corrupted,classic,219,225,The Nexus,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 105 -> 111; stat Intellect: 62 -> 66; stat SpellPower: 117 -> 124; stat SpellHit: 76 -> 81; stat SpellCrit: 61 -> 65; stat MeleeHit: 76 -> 81; stat MeleeCrit: 61 -> 65; stat Armor: 311 -> 319,,,drop The Nexus TitanRuneBeta (Grand Magus Telestra)
45866,Elemental Focus Stone,classic,219,225,Utgarde Pinnacle,TitanRuneBeta,ilvl: 219 -> 225; stat SpellHit: 108 -> 114; stat MeleeHit: 108 -> 114,,,drop Utgarde Pinnacle TitanRuneBeta (King Ymiron)
45867,Breastplate of the Stoneshaper,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Stamina: 99 -> 113; stat Intellect: 81 -> 92; stat SpellPower: 114 -> 130; stat SpellCrit: 70 -> 80; stat SpellHaste: 57 -> 65; stat MeleeCrit: 70 -> 80; stat MeleeHaste: 57 -> 65; stat Armor: 1314 -> 1388,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (XT-002 Deconstructor) [Hard Mode]
45868,Aesir's Edge,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Strength: 113 -> 129; stat Stamina: 141 -> 161; stat SpellCrit: 81 -> 92; stat MeleeCrit: 81 -> 92; stat ArmorPenetration: 64 -> 73; weapon damage min: 670 -> 736; weapon damage max: 1005 -> 1104,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (XT-002 Deconstructor) [Hard Mode]
45869,Fluxing Energy Coils,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Agility: 63 -> 71; stat Stamina: 54 -> 61; stat SpellHit: 46 -> 52; stat AttackPower: 72 -> 82; stat MeleeHit: 46 -> 52; stat ArmorPenetration: 30 -> 34; stat Armor: 259 -> 274; stat RangedAttackPower: 72 -> 82,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (XT-002 Deconstructor) [Hard Mode]
45870,Magnetized Projectile Emitter,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Agility: 29 -> 33; stat Stamina: 30 -> 34; stat SpellHit: 27 -> 31; stat AttackPower: 66 -> 75; stat MeleeHit: 27 -> 31; stat RangedAttackPower: 66 -> 75; weapon damage min: 415 -> 468; weapon damage max: 707 -> 803,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (XT-002 Deconstructor) [Hard Mode]
45871,Seal of Ulduar,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Strength: 40 -> 45; stat Stamina: 72 -> 82; stat Expertise: 22 -> 25; stat Parry: 35 -> 40; stat BonusArmor: 448 -> 473,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (XT-002 Deconstructor) [Hard Mode]
45872,Avalanche,classic,219,225,The Oculus,TitanRuneBeta,ilvl: 219 -> 225; stat Agility: 26 -> 27; stat Stamina: 39 -> 41; stat SpellHit: 16 -> 17; stat AttackPower: 66 -> 70; stat MeleeHit: 16 -> 17; stat ArmorPenetration: 17 -> 18; stat RangedAttackPower: 66 -> 70; weapon damage min: 299 -> 357; weapon damage max: 556 -> 664,,,drop The Oculus TitanRuneBeta (Ley-Guardian Eregos)
45873,Winter's Frigid Embrace,classic,219,225,The Oculus,TitanRuneBeta,ilvl: 219 -> 225; stat Agility: 60 -> 63; stat Stamina: 51 -> 54; stat SpellCrit: 43 -> 45; stat SpellHaste: 29 -> 31; stat AttackPower: 92 -> 97; stat MeleeCrit: 43 -> 45; stat MeleeHaste: 29 -> 31; stat Armor: 155 -> 159; stat RangedAttackPower: 92 -> 97,,,drop The Oculus TitanRuneBeta (Ley-Guardian Eregos)
45874,Signet of Winter,classic,219,225,Azjol-Nerub,TitanRuneBeta,ilvl: 219 -> 225; stat Strength: 60 -> 63; stat Stamina: 89 -> 94; stat Dodge: 43 -> 45; stat Parry: 34 -> 36; stat BonusArmor: 448 -> 460,,,drop Azjol-Nerub TitanRuneBeta (Krik'thir the Gatewatcher)
45876,Shiver,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Strength: 36 -> 41; stat Stamina: 78 -> 88; stat SpellHit: 23 -> 26; stat MeleeHit: 23 -> 26; stat Defense: 27 -> 31; stat Parry: 33 -> 37; weapon damage min: 200 -> 220; weapon damage max: 372 -> 409,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Hodir) [Hard Mode]
45877,The Boreal Guard,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Strength: 39 -> 44; stat Stamina: 92 -> 105; stat Armor: 7960 -> 8398; stat Defense: 35 -> 40; stat Block: 33 -> 38; stat BlockValue: 223 -> 232; stat Parry: 37 -> 42,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Hodir) [Hard Mode]
45886,Icecore Staff,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Stamina: 111 -> 126; stat Intellect: 112 -> 128; stat Spirit: 84 -> 96; stat SpellPower: 550 -> 626; stat SpellHaste: 93 -> 106; stat MeleeHaste: 93 -> 106; weapon damage min: 231 -> 270; weapon damage max: 427 -> 485,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Hodir) [Hard Mode]
45887,Ice Layered Barrier,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Stamina: 50 -> 56; stat Intellect: 52 -> 59; stat SpellPower: 78 -> 88; stat MP5: 20 -> 23; stat SpellHaste: 48 -> 54; stat MeleeHaste: 48 -> 54; stat Armor: 7960 -> 8398; stat BlockValue: 223 -> 232,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Hodir) [Hard Mode]
45888,Bitter Cold Armguards,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Strength: 64 -> 73; stat Stamina: 72 -> 82; stat SpellCrit: 42 -> 48; stat MeleeCrit: 42 -> 48; stat ArmorPenetration: 34 -> 39; stat Armor: 1027 -> 1085,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Hodir) [Hard Mode]
45892,Legacy of Thunder,classic,219,225,Halls of Stone,TitanRuneBeta,ilvl: 219 -> 225; stat Strength: 35 -> 37; stat Stamina: 69 -> 73; stat Expertise: 23 -> 24; stat Defense: 26 -> 27; stat Dodge: 34 -> 36; weapon damage min: 194 -> 202; weapon damage max: 361 -> 376,,,drop Halls of Stone TitanRuneBeta (Krystallus)
45893,Guise of the Midgard Serpent,classic,219,225,Gundrak,TitanRuneBeta,ilvl: 219 -> 225; stat Agility: 101 -> 107; stat Stamina: 77 -> 82; stat SpellCrit: 60 -> 64; stat AttackPower: 146 -> 155; stat MeleeCrit: 60 -> 64; stat Expertise: 53 -> 56; stat Armor: 475 -> 488; stat RangedAttackPower: 146 -> 155,,,drop Gundrak TitanRuneBeta (Gal'darah)
45894,Leggings of Unstable Discharge,classic,219,225,Halls of Stone,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 107 -> 113; stat Intellect: 81 -> 86; stat Spirit: 53 -> 56; stat SpellPower: 124 -> 131; stat SpellCrit: 70 -> 74; stat MeleeCrit: 70 -> 74; stat Armor: 272 -> 279,,,drop Halls of Stone TitanRuneBeta (The Tribunal of Ages)
45895,Belt of the Blood Pit,classic,219,225,no source,,ilvl: 219 -> 225; stat Agility: 53 -> 56; stat Stamina: 67 -> 71; stat Intellect: 45 -> 48; stat SpellHaste: 41 -> 43; stat AttackPower: 158 -> 167; stat MeleeHaste: 41 -> 43; stat ArmorPenetration: 36 -> 38; stat Armor: 731 -> 751; stat RangedAttackPower: 158 -> 167,,,
45927,Handwraps of Resonance,classic,219,225,Halls of Stone,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 59 -> 62; stat Intellect: 60 -> 63; stat Spirit: 53 -> 56; stat SpellPower: 99 -> 105; stat SpellCrit: 52 -> 55; stat MeleeCrit: 52 -> 55; stat Armor: 194 -> 199,,,drop Halls of Stone TitanRuneBeta (Krystallus)
45928,Gauntlets of the Thunder God,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Stamina: 51 -> 58; stat Intellect: 56 -> 64; stat SpellPower: 99 -> 113; stat SpellCrit: 41 -> 47; stat SpellHaste: 54 -> 61; stat MeleeCrit: 41 -> 47; stat MeleeHaste: 54 -> 61; stat Armor: 1467 -> 1550,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Thorim) [Hard Mode]
45929,Sif's Remembrance,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat SpellPower: 110 -> 124,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Thorim) [Hard Mode]
45930,Combatant's Bootblade,classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Agility: 44 -> 50; stat Stamina: 40 -> 45; stat SpellCrit: 32 -> 36; stat SpellHaste: 34 -> 39; stat AttackPower: 74 -> 84; stat MeleeCrit: 32 -> 36; stat MeleeHaste: 34 -> 39; stat RangedAttackPower: 74 -> 84; weapon damage min: 200 -> 220; weapon damage max: 301 -> 331,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Thorim) [Hard Mode]
45931,Mjolnir Runestone,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat SpellCrit: 102 -> 115; stat MeleeCrit: 102 -> 115,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Thorim) [Hard Mode]
45933,Pendant of the Shallow Grave,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Stamina: 45 -> 51; stat Intellect: 43 -> 49; stat SpellPower: 74 -> 84; stat SpellCrit: 41 -> 46; stat SpellHaste: 31 -> 35; stat MeleeCrit: 41 -> 46; stat MeleeHaste: 31 -> 35,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Thorim) [Hard Mode]
45934,Unraveling Reach,classic,219,225,no source,,ilvl: 219 -> 225; stat Stamina: 93 -> 98; stat Intellect: 76 -> 80; stat Spirit: 93 -> 98; stat SpellPower: 487 -> 515; stat SpellHit: 114 -> 121; stat MeleeHit: 114 -> 121; weapon damage min: 211 -> 226; weapon damage max: 390 -> 413,,,
45935,Ironbark Faceguard,classic,219,225,no source,,ilvl: 219 -> 225; stat Strength: 66 -> 70; stat Stamina: 135 -> 143; stat Expertise: 62 -> 66; stat Armor: 1886 -> 1937; stat Defense: 62 -> 66; stat Dodge: 54 -> 57,,,
45936,Legplates of Flourishing Resolve,classic,219,225,no source,,ilvl: 219 -> 225; stat Stamina: 107 -> 113; stat Intellect: 81 -> 86; stat SpellPower: 124 -> 131; stat MP5: 33 -> 35; stat SpellCrit: 43 -> 46; stat MeleeCrit: 43 -> 46; stat Armor: 2032 -> 2086,,,
45937,Furious Gladiator's Shotgun,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 60 -> 68; stat SpellCrit: 27 -> 30; stat AttackPower: 82 -> 93; stat MeleeCrit: 27 -> 30; stat RangedAttackPower: 82 -> 93; stat Resilience: 26 -> 29; weapon damage min: 499 -> 556; weapon damage max: 703 -> 788,,,
45938,Furious Gladiator's Recurve,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 60 -> 68; stat SpellCrit: 27 -> 30; stat AttackPower: 82 -> 93; stat MeleeCrit: 27 -> 30; stat RangedAttackPower: 82 -> 93; stat Resilience: 26 -> 29; weapon damage min: 499 -> 556; weapon damage max: 703 -> 788,,,
45939,Furious Gladiator's Repeater,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 60 -> 68; stat SpellCrit: 27 -> 30; stat AttackPower: 82 -> 93; stat MeleeCrit: 27 -> 30; stat RangedAttackPower: 82 -> 93; stat Resilience: 26 -> 29; weapon damage min: 499 -> 556; weapon damage max: 703 -> 788,,,
45940,Tunic of the Limber Stalker,classic,219,225,no source,,ilvl: 219 -> 225; stat Agility: 106 -> 112; stat Stamina: 114 -> 121; stat SpellHit: 61 -> 65; stat SpellCrit: 63 -> 67; stat AttackPower: 120 -> 127; stat MeleeHit: 61 -> 65; stat MeleeCrit: 63 -> 67; stat Armor: 585 -> 601; stat RangedAttackPower: 120 -> 127,,,
45941,Chestguard of the Lasher,classic,219,225,no source,,ilvl: 219 -> 225; stat Agility: 76 -> 80; stat Stamina: 93 -> 98; stat Intellect: 56 -> 59; stat SpellHit: 48 -> 51; stat SpellHaste: 60 -> 63; stat AttackPower: 212 -> 224; stat MeleeHit: 48 -> 51; stat MeleeHaste: 60 -> 63; stat Armor: 1299 -> 1334; stat RangedAttackPower: 212 -> 224,,,
45943,Gloves of Whispering Winds,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Stamina: 74 -> 84; stat Intellect: 62 -> 70; stat SpellPower: 100 -> 113; stat SpellCrit: 50 -> 57; stat SpellHaste: 43 -> 49; stat MeleeCrit: 50 -> 57; stat MeleeHaste: 43 -> 49; stat Armor: 821 -> 867,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Freya) [Hard Mode]
45945,Seed of Budding Carnage,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Agility: 57 -> 65; stat Stamina: 54 -> 61; stat SpellHit: 32 -> 36; stat AttackPower: 92 -> 104; stat MeleeHit: 32 -> 36; stat ArmorPenetration: 38 -> 43; stat RangedAttackPower: 92 -> 104,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Freya) [Hard Mode]
45946,Fire Orchid Signet,classic,226,239,Ulduar,Raid10,ilvl: 226 -> 239; stat Stamina: 47 -> 53; stat Intellect: 49 -> 56; stat SpellPower: 74 -> 84; stat MP5: 19 -> 22; stat SpellHaste: 30 -> 34; stat MeleeHaste: 30 -> 34,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Freya) [Hard Mode]
45947,"Serilas, Blood Blade of Invar One-Arm",classic,232,245,Ulduar,Raid10,ilvl: 232 -> 245; stat Agility: 52 -> 59; stat Stamina: 34 -> 39; stat SpellHit: 32 -> 36; stat AttackPower: 72 -> 82; stat MeleeHit: 32 -> 36; stat Expertise: 26 -> 29; stat RangedAttackPower: 72 -> 82; weapon damage min: 325 -> 357; weapon damage max: 605 -> 665,,,sold by Animated Constellation (207128) in zone 4395 | drop Ulduar Raid10 (Freya) [Hard Mode]
45948,Furious Gladiator's Sunderer,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 192 -> 219; stat SpellCrit: 70 -> 80; stat AttackPower: 224 -> 255; stat MeleeCrit: 70 -> 80; stat RangedAttackPower: 224 -> 255; stat Resilience: 85 -> 97; weapon damage min: 704 -> 775; weapon damage max: 1057 -> 1163,,,
45949,Furious Gladiator's Crusher,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 192 -> 219; stat SpellCrit: 70 -> 80; stat AttackPower: 224 -> 255; stat MeleeCrit: 70 -> 80; stat RangedAttackPower: 224 -> 255; stat Resilience: 85 -> 97; weapon damage min: 704 -> 775; weapon damage max: 1057 -> 1163,,,
45950,Furious Gladiator's Claymore,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 192 -> 219; stat SpellCrit: 70 -> 80; stat AttackPower: 224 -> 255; stat MeleeCrit: 70 -> 80; stat RangedAttackPower: 224 -> 255; stat Resilience: 85 -> 97; weapon damage min: 704 -> 775; weapon damage max: 1057 -> 1163,,,
45951,Furious Gladiator's Halberd,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 192 -> 219; stat SpellCrit: 70 -> 80; stat AttackPower: 224 -> 255; stat MeleeCrit: 70 -> 80; stat RangedAttackPower: 224 -> 255; stat Resilience: 85 -> 97; weapon damage min: 704 -> 775; weapon damage max: 1057 -> 1163,,,
45952,Furious Gladiator's Greatstaff,classic,239,252,no source,,ilvl: 239 -> 252; stat Agility: 112 -> 128; stat Stamina: 192 -> 219; stat SpellCrit: 70 -> 80; stat MeleeCrit: 70 -> 80; stat Resilience: 85 -> 97; weapon damage min: 391 -> 430; weapon damage max: 587 -> 646,,,
45953,Furious Gladiator's Combat Staff,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 186 -> 212; stat Intellect: 82 -> 93; stat SpellPower: 587 -> 668; stat SpellHaste: 92 -> 105; stat MeleeHaste: 92 -> 105; stat Resilience: 92 -> 105; weapon damage min: 232 -> 271; weapon damage max: 428 -> 487,,,
45954,Furious Gladiator's Acute Staff,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 186 -> 212; stat Intellect: 82 -> 93; stat SpellPower: 587 -> 668; stat SpellHit: 92 -> 105; stat MeleeHit: 92 -> 105; stat Resilience: 92 -> 105; weapon damage min: 232 -> 271; weapon damage max: 428 -> 487,,,
45955,Furious Gladiator's Skirmish Staff,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 186 -> 212; stat Intellect: 82 -> 93; stat SpellPower: 587 -> 668; stat SpellCrit: 92 -> 105; stat MeleeCrit: 92 -> 105; stat Resilience: 92 -> 105; weapon damage min: 232 -> 271; weapon damage max: 428 -> 487,,,
45956,Furious Gladiator's Light Staff,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 186 -> 212; stat Intellect: 82 -> 93; stat Spirit: 92 -> 105; stat SpellPower: 587 -> 668; stat Resilience: 92 -> 105; weapon damage min: 232 -> 271; weapon damage max: 428 -> 487,,,
45957,Furious Gladiator's Handaxe,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 82 -> 93; stat SpellCrit: 29 -> 33; stat AttackPower: 94 -> 107; stat MeleeCrit: 29 -> 33; stat RangedAttackPower: 94 -> 107; stat Resilience: 36 -> 41; weapon damage min: 342 -> 376; weapon damage max: 636 -> 700,,,
45958,Furious Gladiator's Spike,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 82 -> 93; stat SpellCrit: 29 -> 33; stat AttackPower: 94 -> 107; stat MeleeCrit: 29 -> 33; stat RangedAttackPower: 94 -> 107; stat Resilience: 36 -> 41; weapon damage min: 271 -> 298; weapon damage max: 407 -> 448,,,
45959,Furious Gladiator's Truncheon,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 82 -> 93; stat SpellCrit: 29 -> 33; stat AttackPower: 94 -> 107; stat MeleeCrit: 29 -> 33; stat RangedAttackPower: 94 -> 107; stat Resilience: 36 -> 41; weapon damage min: 342 -> 376; weapon damage max: 636 -> 700,,,
45960,Furious Gladiator's Longblade,classic,239,252,no source,,ilvl: 239 -> 252; stat Stamina: 82 -> 93; stat SpellCrit: 29 -> 33; stat AttackPower: 94 -> 107; stat MeleeCrit: 29 -> 33; stat RangedAttackPower: 94 -> 107; stat Resilience: 36 -> 41; weapon damage min: 391 -> 430; weapon damage max: 587 -> 646,,,
